complaint_id,date,district,category,text,sentiment,resolution_days,smart_platform_used
C000256,2021-01-14,강남구,환경,강남구 미세먼지 저감 정책을 강화해주세요.,부정,5,0
C000257,2021-01-14,강북구,안전,강북구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,1,1
C000258,2021-01-14,마포구,환경,청담동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,3,0
C000259,2021-01-14,강북구,안전,강북구 교대역 CCTV 설치로 범죄 예방이 필요합니다.,중립,2,0
C000260,2021-01-14,서초구,기타,서초구 문화센터 프로그램을 다양화해주세요.,부정,5,0
C000261,2021-01-14,송파구,복지,장애인 편의시설이 강남역에 부족합니다.,긍정,3,1
C000262,2021-01-14,서초구,환경,신촌동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,2,1
C000263,2021-01-15,강북구,환경,강북구 하천 수질 개선이 필요합니다.,부정,4,0
C000264,2021-01-15,송파구,복지,잠실동에 아동 돌봄센터 추가 설치가 필요합니다.,부정,13,0
C000265,2021-01-15,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,긍정,7,0
C000266,2021-01-15,서초구,복지,서초구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,6,1
C000267,2021-01-15,서초구,환경,서초구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,부정,5,0
C000268,2021-01-15,강북구,환경,교대역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,중립,2,0
C000269,2021-01-15,마포구,안전,신촌동 지진 대비 시설 점검이 필요합니다.,긍정,1,1
C000270,2021-01-15,강북구,안전,상암동 보안등 추가 설치로 골목길 안전을 확보해주세요.,긍정,2,0
C000271,2021-01-15,마포구,교통,마포구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,4,0
C000272,2021-01-15,송파구,교통,송파구 신촌동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,중립,6,0
C000273,2021-01-15,강북구,교통,교대역에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,긍정,7,0
C000274,2021-01-15,강북구,안전,신촌동에 비상벨 설치를 건의합니다.,부정,3,0
C000275,2021-01-15,마포구,환경,마포구 교대역 쓰레기 불법 투기 문제가 심각합니다.,부정,2,1
C000276,2021-01-15,서초구,교통,출퇴근 시간대 서초구 역삼동 버스 배차 간격이 너무 깁니다.,부정,6,0
C000277,2021-01-15,송파구,안전,송파구 어린이 보호구역 안전시설을 강화해주세요.,부정,3,0
C000278,2021-01-15,서초구,안전,서초구 화재 예방 캠페인을 정기적으로 실시해주세요.,중립,2,0
C000279,2021-01-15,강북구,복지,장애인 편의시설이 신촌동에 부족합니다.,부정,6,1
C000280,2021-01-15,송파구,복지,송파구 청년 일자리 지원 프로그램을 확대해주세요.,중립,10,0
C000281,2021-01-15,마포구,환경,상암동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,5,0
C000282,2021-01-15,송파구,환경,상암동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,5,0
C000283,2021-01-15,서초구,환경,강남역 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,5,0
C000284,2021-01-15,강북구,복지,강북구 청년 일자리 지원 프로그램을 확대해주세요.,긍정,14,0
C000285,2021-01-15,서초구,안전,잠실동에 비상벨 설치를 건의합니다.,중립,2,0
C000286,2021-01-15,강남구,교통,청담동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,부정,6,0
C000287,2021-01-15,마포구,기타,마포구 신촌동에 공공 와이파이 확충을 요청합니다.,긍정,4,0
C000288,2021-01-15,마포구,환경,마포구 하천 수질 개선이 필요합니다.,긍정,2,1
C000289,2021-01-16,마포구,환경,역삼동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,6,0
C000290,2021-01-16,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,중립,4,0
C000291,2021-01-16,강남구,복지,잠실동 다문화가정 지원 센터 운영 시간을 연장해주세요.,부정,9,0
C000292,2021-01-16,마포구,안전,상암동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,3,0
C000293,2021-01-16,마포구,기타,마포구 문화센터 프로그램을 다양화해주세요.,부정,4,0
C000294,2021-01-17,마포구,환경,마포구 미세먼지 저감 정책을 강화해주세요.,부정,5,0
C000295,2021-01-17,서초구,기타,청담동 공공시설 예약 시스템 개선이 필요합니다.,중립,4,0
C000296,2021-01-17,강남구,복지,서초동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,9,0
C000297,2021-01-17,강북구,환경,신촌동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,긍정,5,0
C000298,2021-01-17,송파구,교통,신촌동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,6,0
C000299,2021-01-17,강북구,복지,역삼동 경로당 시설 개선을 요청드립니다.,중립,7,0
C000300,2021-01-17,강북구,복지,강북구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,6,1
C000301,2021-01-17,송파구,환경,교대역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,부정,3,0
C000302,2021-01-17,강북구,교통,잠실동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,부정,7,0
C000303,2021-01-17,마포구,기타,마포구 문화센터 프로그램을 다양화해주세요.,긍정,5,0
C000304,2021-01-17,강남구,복지,장애인 편의시설이 역삼동에 부족합니다.,중립,8,0
C000305,2021-01-17,마포구,안전,청담동 가로등이 어두워 야간 통행이 불안합니다.,부정,3,0
C000306,2021-01-17,송파구,기타,송파구 잠실동에 공공 와이파이 확충을 요청합니다.,긍정,4,0
C000307,2021-01-17,서초구,안전,서초구 신촌동 CCTV 설치로 범죄 예방이 필요합니다.,중립,3,0
C000308,2021-01-18,송파구,환경,신촌동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,2,1
C000309,2021-01-18,마포구,기타,마포구 강남역에 공공 와이파이 확충을 요청합니다.,중립,4,0
C000310,2021-01-18,강북구,안전,상암동 지진 대비 시설 점검이 필요합니다.,긍정,3,0
C000311,2021-01-18,서초구,교통,서초구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,6,0
C000312,2021-01-18,강북구,기타,서초동 체육시설 이용료 할인 제도를 도입해주세요.,긍정,2,1
C000313,2021-01-18,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,부정,8,0
C000314,2021-01-18,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,5,0
C000315,2021-01-18,송파구,교통,잠실동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,긍정,4,1
C000316,2021-01-18,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,6,0
C000317,2021-01-18,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,중립,3,0
C000318,2021-01-18,강남구,복지,역삼동에 아동 돌봄센터 추가 설치가 필요합니다.,부정,10,0
C000319,2021-01-18,서초구,복지,장애인 편의시설이 신촌동에 부족합니다.,부정,10,0
C000320,2021-01-18,송파구,안전,송파구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,3,0
C000321,2021-01-18,송파구,안전,상암동 지진 대비 시설 점검이 필요합니다.,중립,2,0
C000322,2021-01-18,송파구,교통,서초동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,부정,6,0
C000323,2021-01-18,서초구,교통,서초구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,부정,5,0
C000324,2021-01-18,서초구,안전,서초구 화재 예방 캠페인을 정기적으로 실시해주세요.,부정,3,0
C000325,2021-01-18,서초구,안전,서초구 신촌동 CCTV 설치로 범죄 예방이 필요합니다.,중립,4,0
C000326,2021-01-18,송파구,복지,송파구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,8,0
C000327,2021-01-18,송파구,복지,송파구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,7,1
C000328,2021-01-18,마포구,안전,마포구 서초동 CCTV 설치로 범죄 예방이 필요합니다.,중립,1,1
C000329,2021-01-18,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,11,0
C000330,2021-01-18,송파구,복지,교대역에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,11,0
C000331,2021-01-18,마포구,환경,강남역 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,5,0
C000332,2021-01-19,서초구,환경,역삼동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,부정,4,0
C000333,2021-01-19,송파구,기타,송파구 문화센터 프로그램을 다양화해주세요.,부정,3,0
C000334,2021-01-19,서초구,안전,상암동에 비상벨 설치를 건의합니다.,부정,2,0
C000335,2021-01-19,송파구,환경,서초동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,3,0
C000336,2021-01-19,송파구,환경,청담동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,부정,5,0
C000337,2021-01-19,서초구,복지,장애인 편의시설이 상암동에 부족합니다.,긍정,12,0
C000338,2021-01-19,강남구,환경,잠실동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,3,1
C000339,2021-01-19,강남구,환경,교대역 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,3,1
C000340,2021-01-19,마포구,기타,교대역 체육시설 이용료 할인 제도를 도입해주세요.,중립,5,0
C000341,2021-01-19,마포구,환경,청담동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,긍정,5,0
C000342,2021-01-19,송파구,기타,송파구 문화센터 프로그램을 다양화해주세요.,긍정,4,0
C000343,2021-01-19,강북구,환경,청담동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,6,0
C000344,2021-01-19,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,11,0
C000345,2021-01-19,강남구,안전,강남구 청담동 CCTV 설치로 범죄 예방이 필요합니다.,부정,2,0
C000346,2021-01-19,서초구,환경,서초구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,중립,5,0
C000347,2021-01-19,강남구,복지,강남구 청년 일자리 지원 프로그램을 확대해주세요.,부정,8,0
C000348,2021-01-19,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,8,0
C000349,2021-01-19,강북구,기타,강북구 지역 축제 개최를 건의합니다.,긍정,2,1
C000350,2021-01-19,마포구,기타,역삼동 체육시설 이용료 할인 제도를 도입해주세요.,중립,4,0
C000351,2021-01-19,강북구,교통,강북구 상암동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,7,0
C000352,2021-01-19,마포구,안전,마포구 교대역 CCTV 설치로 범죄 예방이 필요합니다.,긍정,2,0
C000353,2021-01-19,마포구,복지,마포구 청년 일자리 지원 프로그램을 확대해주세요.,중립,11,0
C000354,2021-01-19,송파구,복지,청담동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,9,0
C000355,2021-01-19,강남구,안전,강남구 화재 예방 캠페인을 정기적으로 실시해주세요.,중립,3,0
C000356,2021-01-19,서초구,기타,서초구 지역 축제 개최를 건의합니다.,긍정,4,0
C000357,2021-01-19,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,중립,8,0
C000358,2021-01-20,마포구,기타,신촌동 공공시설 예약 시스템 개선이 필요합니다.,긍정,5,0
C000359,2021-01-20,강북구,복지,잠실동 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,7,1
C000360,2021-01-20,강북구,복지,강북구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,9,0
C000361,2021-01-20,강남구,복지,잠실동에 아동 돌봄센터 추가 설치가 필요합니다.,중립,11,0
C000362,2021-01-20,송파구,기타,교대역에 스마트 도시 서비스를 확대해주세요.,중립,8,0
C000363,2021-01-20,송파구,교통,송파구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,8,0
C000364,2021-01-20,강남구,환경,역삼동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,긍정,2,1
C000365,2021-01-20,송파구,기타,상암동에 스마트 도시 서비스를 확대해주세요.,부정,5,0
C000366,2021-01-20,강북구,안전,강북구 어린이 보호구역 안전시설을 강화해주세요.,중립,4,0
C000367,2021-01-20,송파구,복지,송파구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,긍정,6,1
C000368,2021-01-20,마포구,환경,상암동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,3,1
C000369,2021-01-20,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C000370,2021-01-20,강북구,안전,신촌동 지진 대비 시설 점검이 필요합니다.,중립,4,0
C000371,2021-01-20,서초구,환경,강남역 재활용 분리수거함이 항상 가득 차 있습니다.,부정,4,0
C000372,2021-01-20,강북구,교통,출퇴근 시간대 강북구 신촌동 버스 배차 간격이 너무 깁니다.,중립,3,0
C000373,2021-01-20,마포구,안전,마포구 어린이 보호구역 안전시설을 강화해주세요.,중립,2,0
C000374,2021-01-20,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,11,0
C000375,2021-01-20,서초구,기타,교대역 체육시설 이용료 할인 제도를 도입해주세요.,중립,4,0
C000376,2021-01-20,서초구,안전,서초구 신촌동 CCTV 설치로 범죄 예방이 필요합니다.,부정,3,0
C000377,2021-01-20,강북구,안전,강북구 재난 대피소 위치를 명확히 안내해주세요.,긍정,4,0
C000378,2021-01-20,서초구,기타,역삼동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,3,0
C000379,2021-01-20,강남구,기타,강남구 문화센터 프로그램을 다양화해주세요.,긍정,3,0
C000380,2021-01-20,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,4,1
