complaint_id,text,category,sentiment,status,date,location,language,source
KR_00557,충북 청주시 지역 신호등 체계 개선이 필요합니다. 경제적 손실이 발생하고 있습니다.,교통,positive,완료,2025-02-05,충북 청주시,ko,국민신문고
KR_00172,생활 소음 규제를 강화해야 합니다. 시민 참여 방안을 마련해 주세요.,환경,negative,완료,2025-07-23,서울 강남구,ko,국민신문고
EE_00065,Air quality monitoring should be enhanced. Environmental impact is concerning.,Environment,neutral,resolved,2025-07-11,Kuressaare,en,Estonian e-Gov Portal
KR_00097,전남 여수시 도로 포장 상태가 매우 불량합니다. 사고 위험이 높아지고 있습니다.,교통,positive,접수,2024-12-26,전남 여수시,ko,국민신문고
KR_00188,도시 녹지 공간을 확대해 주세요. 생활 환경이 악화되고 있습니다.,환경,neutral,완료,2024-11-13,충북 청주시,ko,국민신문고
EE_00266,Medical records access should be simplified. Technical support is inadequate.,Healthcare,negative,in_progress,2025-02-07,Rakvere,en,Estonian e-Gov Portal
KR_00199,울산 남구 도로 포장 상태가 매우 불량합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,완료,2025-03-30,울산 남구,ko,국민신문고
KR_00527,노인 복지 서비스 확대가 필요합니다. 소득 기준을 현실화해야 합니다.,복지,neutral,완료,2025-03-01,경기 수원시,ko,국민신문고
KR_00079,도시 녹지 공간을 확대해 주세요. 주민 건강이 위협받고 있습니다.,환경,negative,처리중,2025-07-11,인천 연수구,ko,국민신문고
EE_00113,Mobile app functionality should be enhanced. Integration with other services required.,Digital Services,neutral,in_progress,2025-06-03,Võru,en,Estonian e-Gov Portal
KR_00543,어린이 보호구역 안전시설을 강화해 주세요. 신속한 조치를 요청합니다.,안전,neutral,완료,2025-02-04,충북 청주시,ko,국민신문고
KR_00299,도시 녹지 공간을 확대해 주세요. 체계적인 관리가 필요합니다.,환경,positive,완료,2025-05-03,울산 남구,ko,국민신문고
EE_00100,The e-government portal is experiencing technical issues. User interface needs modernization.,Digital Services,positive,resolved,2025-05-03,Sillamäe,en,Estonian e-Gov Portal
KR_00050,도시 녹지 공간을 확대해 주세요. 예산 확대가 시급합니다.,환경,positive,완료,2025-08-11,세종시,ko,국민신문고
KR_00365,재난 대응 시스템 개선이 필요합니다. 신속한 조치를 요청합니다.,안전,positive,처리중,2025-05-07,서울 강북구,ko,국민신문고
EE_00082,Bus route optimization required for Jõhvi. Commuters face daily delays.,Public Transport,neutral,resolved,2025-05-09,Jõhvi,en,Estonian e-Gov Portal
KR_00430,광주 서구 지역 신호등 체계 개선이 필요합니다. 경제적 손실이 발생하고 있습니다.,교통,neutral,완료,2025-08-11,광주 서구,ko,국민신문고
EE_00269,Green spaces maintenance is inadequate. Public awareness campaigns needed.,Environment,neutral,resolved,2025-06-02,Pärnu,en,Estonian e-Gov Portal
EE_00112,Green spaces maintenance is inadequate. Environmental impact is concerning.,Environment,negative,in_progress,2025-07-19,Narva,en,Estonian e-Gov Portal
KR_00055,의료비 지원 대상자 선정 기준을 완화해 주세요. 지역별 격차가 심각합니다.,복지,positive,완료,2025-05-29,충북 청주시,ko,국민신문고
EE_00136,Air quality monitoring should be enhanced. Long-term planning is essential.,Environment,positive,in_progress,2025-03-17,Sillamäe,en,Estonian e-Gov Portal
EE_00192,School enrollment system is confusing. Communication features are lacking.,Education,neutral,submitted,2025-07-18,Võru,en,Estonian e-Gov Portal
KR_00139,재난 대응 시스템 개선이 필요합니다. 사고 예방이 시급합니다.,안전,negative,완료,2024-10-01,충북 청주시,ko,국민신문고
EE_00267,The e-government portal is experiencing technical issues. The system response time is too slow.,Digital Services,negative,submitted,2025-09-13,Keila,en,Estonian e-Gov Portal
KR_00473,어린이 보호구역 안전시설을 강화해 주세요. 사고 예방이 시급합니다.,안전,negative,접수,2025-07-28,충남 천안시,ko,국민신문고
EE_00230,Real-time tracking system not accurate. Service frequency is insufficient.,Public Transport,positive,resolved,2024-10-06,Jõhvi,en,Estonian e-Gov Portal
KR_00150,경기 수원시 지역 미세먼지 대책을 강화해 주세요. 예산 확대가 시급합니다.,환경,negative,접수,2025-02-13,경기 수원시,ko,국민신문고
KR_00060,도시 녹지 공간을 확대해 주세요. 예산 확대가 시급합니다.,환경,negative,접수,2025-05-17,경북 포항시,ko,국민신문고
EE_00062,Recycling facilities are insufficient. Residents demand better services.,Environment,negative,in_progress,2025-05-16,Kuressaare,en,Estonian e-Gov Portal
EE_00240,Recycling facilities are insufficient. Residents demand better services.,Environment,positive,resolved,2025-01-24,Rakvere,en,Estonian e-Gov Portal
KR_00266,가로등이 고장난 지 오래되었습니다. 사고 예방이 시급합니다.,안전,negative,완료,2025-07-26,충북 청주시,ko,국민신문고
KR_00018,강원 춘천시 지역에 CCTV 설치를 요청합니다. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-05-22,강원 춘천시,ko,국민신문고
KR_00590,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,접수,2025-01-11,울산 남구,ko,국민신문고
EE_00175,Waste management system in Kuressaare needs improvement. Environmental impact is concerning.,Environment,negative,in_progress,2025-07-17,Kuressaare,en,Estonian e-Gov Portal
KR_00383,행정 정보 공개를 확대해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-06-17,경기 수원시,ko,국민신문고
EE_00069,Sustainable energy initiatives needed. Long-term planning is essential.,Environment,negative,submitted,2025-08-22,Kohtla-Järve,en,Estonian e-Gov Portal
EE_00011,Real-time tracking system not accurate. Service frequency is insufficient.,Public Transport,negative,in_progress,2025-05-18,Tartu,en,Estonian e-Gov Portal
KR_00488,의료비 지원 대상자 선정 기준을 완화해 주세요. 소득 기준을 현실화해야 합니다.,복지,negative,완료,2025-05-31,전북 전주시,ko,국민신문고
EE_00003,Digital prescription system needs enhancement. Technical support is inadequate.,Healthcare,neutral,submitted,2025-05-27,Maardu,en,Estonian e-Gov Portal
KR_00644,의료비 지원 대상자 선정 기준을 완화해 주세요. 소득 기준을 현실화해야 합니다.,복지,neutral,처리중,2025-04-11,대전 유성구,ko,국민신문고
KR_00265,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 담당 공무원의 안내가 부족합니다.,복지,negative,완료,2024-12-19,전남 여수시,ko,국민신문고
KR_00447,행정 정보 공개를 확대해 주세요. 시민 중심 서비스가 필요합니다.,행정,neutral,처리중,2025-03-06,전남 여수시,ko,국민신문고
KR_00580,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,처리중,2024-11-13,경기 성남시,ko,국민신문고
KR_00493,어린이 보호구역 안전시설을 강화해 주세요. 사고 예방이 시급합니다.,안전,negative,접수,2024-11-23,전북 전주시,ko,국민신문고
KR_00596,재난 대응 시스템 개선이 필요합니다. 신속한 조치를 요청합니다.,안전,negative,완료,2025-06-06,충남 천안시,ko,국민신문고
KR_00371,울산 남구 공원 관리가 제대로 되지 않고 있습니다. 예산 확대가 시급합니다.,환경,negative,완료,2025-02-18,울산 남구,ko,국민신문고
EE_00064,Data synchronization between services is problematic. Error messages are not informative.,Digital Services,neutral,in_progress,2025-08-26,Jõhvi,en,Estonian e-Gov Portal
KR_00614,온라인 행정 시스템이 불편합니다. 접근성을 개선해 주세요.,행정,negative,접수,2025-03-16,경기 수원시,ko,국민신문고
KR_00069,온라인 행정 시스템이 불편합니다. 접근성을 개선해 주세요.,행정,neutral,완료,2025-07-03,전북 전주시,ko,국민신문고
KR_00505,온라인 행정 시스템이 불편합니다. 투명성을 강화해야 합니다.,행정,neutral,처리중,2025-03-19,전북 전주시,ko,국민신문고
KR_00284,도시 녹지 공간을 확대해 주세요. 체계적인 관리가 필요합니다.,환경,negative,처리중,2024-12-20,부산 해운대구,ko,국민신문고
KR_00123,도시 녹지 공간을 확대해 주세요. 체계적인 관리가 필요합니다.,환경,negative,완료,2024-12-07,서울 강남구,ko,국민신문고
KR_00030,노인 복지 서비스 확대가 필요합니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,접수,2025-07-22,세종시,ko,국민신문고
KR_00251,서류 발급 절차를 간소화해 주세요. 투명성을 강화해야 합니다.,행정,neutral,완료,2024-11-17,서울 강북구,ko,국민신문고
KR_00661,서류 발급 절차를 간소화해 주세요. 접근성을 개선해 주세요.,행정,negative,처리중,2025-06-05,부산 해운대구,ko,국민신문고
EE_00005,Public transport schedule in Keila needs adjustment. Commuters face daily delays.,Public Transport,negative,resolved,2025-01-18,Keila,en,Estonian e-Gov Portal
KR_00504,의료비 지원 대상자 선정 기준을 완화해 주세요. 서류 준비 과정이 너무 복잡합니다.,복지,neutral,접수,2025-02-15,대구 수성구,ko,국민신문고
KR_00184,민원 처리 속도가 너무 느립니다. 시민 중심 서비스가 필요합니다.,행정,negative,처리중,2024-12-14,인천 연수구,ko,국민신문고
KR_00428,서류 발급 절차를 간소화해 주세요. 디지털 전환이 시급합니다.,행정,negative,완료,2025-02-04,서울 강북구,ko,국민신문고
KR_00295,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,처리중,2025-03-01,충북 청주시,ko,국민신문고
EE_00276,Accessibility features need improvement. Service frequency is insufficient.,Public Transport,negative,in_progress,2025-01-03,Haapsalu,en,Estonian e-Gov Portal
KR_00670,제주시 지역 신호등 체계 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,처리중,2025-06-26,제주시,ko,국민신문고
KR_00128,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 소득 기준을 현실화해야 합니다.,복지,negative,접수,2025-03-05,경기 성남시,ko,국민신문고
KR_00484,경북 포항시 공원 관리가 제대로 되지 않고 있습니다. 예산 확대가 시급합니다.,환경,negative,접수,2025-03-15,경북 포항시,ko,국민신문고
KR_00652,노인 복지 서비스 확대가 필요합니다. 소득 기준을 현실화해야 합니다.,복지,negative,완료,2025-06-11,경남 창원시,ko,국민신문고
KR_00656,대중교통 환승 시스템 개선이 필요합니다. 사고 위험이 높아지고 있습니다.,교통,negative,접수,2024-12-12,전남 여수시,ko,국민신문고
KR_00308,가로등이 고장난 지 오래되었습니다. 예방 대책을 마련해 주세요.,안전,positive,접수,2025-06-29,서울 강북구,ko,국민신문고
KR_00269,생활 소음 규제를 강화해야 합니다. 체계적인 관리가 필요합니다.,환경,negative,처리중,2025-07-03,제주시,ko,국민신문고
EE_00263,Data synchronization between services is problematic. Error messages are not informative.,Digital Services,neutral,in_progress,2025-06-07,Haapsalu,en,Estonian e-Gov Portal
KR_00003,공공시설 안전 점검을 철저히 해주세요. 주민 불안감이 증가하고 있습니다.,안전,negative,처리중,2024-12-22,경북 포항시,ko,국민신문고
KR_00028,경기 성남시 지역 신호등 체계 개선이 필요합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,처리중,2024-11-30,경기 성남시,ko,국민신문고
KR_00230,민원 처리 속도가 너무 느립니다. 업무 효율성을 높여야 합니다.,행정,neutral,완료,2025-02-27,충남 천안시,ko,국민신문고
KR_00475,출퇴근 시간 경기 용인시 버스 배차 간격이 너무 깁니다. 사고 위험이 높아지고 있습니다.,교통,negative,접수,2025-04-27,경기 용인시,ko,국민신문고
EE_00058,Real-time tracking system not accurate. System updates are urgently needed.,Public Transport,positive,resolved,2025-04-03,Viljandi,en,Estonian e-Gov Portal
KR_00573,대구 수성구 지역에 CCTV 설치를 요청합니다. 신속한 조치를 요청합니다.,안전,neutral,처리중,2024-11-20,대구 수성구,ko,국민신문고
KR_00506,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 지역별 격차가 심각합니다.,복지,negative,접수,2025-09-10,울산 남구,ko,국민신문고
EE_00298,School enrollment system is confusing. Communication features are lacking.,Education,neutral,submitted,2025-06-23,Maardu,en,Estonian e-Gov Portal
KR_00600,경기 성남시 도로 포장 상태가 매우 불량합니다. 사고 위험이 높아지고 있습니다.,교통,negative,처리중,2024-11-07,경기 성남시,ko,국민신문고
KR_00310,기초연금 수급 자격 기준이 너무 엄격합니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2025-04-09,경남 창원시,ko,국민신문고
KR_00044,부산 해운대구 공원 관리가 제대로 되지 않고 있습니다. 체계적인 관리가 필요합니다.,환경,negative,처리중,2024-12-13,부산 해운대구,ko,국민신문고
EE_00167,Public transport schedule in Kuressaare needs adjustment. Information display is inadequate.,Public Transport,negative,in_progress,2025-01-14,Kuressaare,en,Estonian e-Gov Portal
KR_00568,출퇴근 시간 서울 강북구 버스 배차 간격이 너무 깁니다. 경제적 손실이 발생하고 있습니다.,교통,negative,처리중,2024-12-28,서울 강북구,ko,국민신문고
EE_00219,Green spaces maintenance is inadequate. Residents demand better services.,Environment,negative,resolved,2025-09-01,Võru,en,Estonian e-Gov Portal
KR_00391,공공시설 안전 점검을 철저히 해주세요. 주민 불안감이 증가하고 있습니다.,안전,neutral,처리중,2025-03-30,대구 수성구,ko,국민신문고
KR_00191,대중교통 환승 시스템 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,처리중,2025-09-12,부산 해운대구,ko,국민신문고
KR_00205,전남 여수시 지역에 CCTV 설치를 요청합니다. 예방 대책을 마련해 주세요.,안전,negative,완료,2025-04-01,전남 여수시,ko,국민신문고
KR_00141,대구 수성구 지역 미세먼지 대책을 강화해 주세요. 예산 확대가 시급합니다.,환경,negative,처리중,2025-07-16,대구 수성구,ko,국민신문고
EE_00074,Accessibility features need improvement. System updates are urgently needed.,Public Transport,neutral,submitted,2024-12-16,Sillamäe,en,Estonian e-Gov Portal
KR_00582,충북 청주시 공원 관리가 제대로 되지 않고 있습니다. 예산 확대가 시급합니다.,환경,negative,완료,2025-08-01,충북 청주시,ko,국민신문고
EE_00028,Bus route optimization required for Pärnu. Commuters face daily delays.,Public Transport,negative,submitted,2025-08-26,Pärnu,en,Estonian e-Gov Portal
KR_00474,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2025-04-13,제주시,ko,국민신문고
KR_00570,기초연금 수급 자격 기준이 너무 엄격합니다. 담당 공무원의 안내가 부족합니다.,복지,negative,처리중,2025-01-28,충남 천안시,ko,국민신문고
EE_00270,Online service for permit applications is not user-friendly. User interface needs modernization.,Digital Services,neutral,resolved,2025-03-19,Tartu,en,Estonian e-Gov Portal
EE_00131,Digital learning resources are outdated. Communication features are lacking.,Education,neutral,submitted,2025-01-06,Kohtla-Järve,en,Estonian e-Gov Portal
KR_00280,기초연금 수급 자격 기준이 너무 엄격합니다. 담당 공무원의 안내가 부족합니다.,복지,negative,접수,2024-12-03,전남 여수시,ko,국민신문고
KR_00655,전남 여수시 도로 포장 상태가 매우 불량합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,처리중,2025-09-22,전남 여수시,ko,국민신문고
KR_00420,재활용 분리수거 시스템 개선이 필요합니다. 시민 참여 방안을 마련해 주세요.,환경,positive,처리중,2024-10-15,세종시,ko,국민신문고
KR_00007,행정 정보 공개를 확대해 주세요. 디지털 전환이 시급합니다.,행정,negative,접수,2024-11-10,강원 춘천시,ko,국민신문고
KR_00091,서류 발급 절차를 간소화해 주세요. 시민 중심 서비스가 필요합니다.,행정,negative,완료,2025-07-31,광주 서구,ko,국민신문고
KR_00385,행정 정보 공개를 확대해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-03-10,경기 성남시,ko,국민신문고
EE_00075,E-school platform needs technical improvements. Mobile access is problematic.,Education,neutral,resolved,2025-02-21,Viljandi,en,Estonian e-Gov Portal
KR_00605,주차 공간 부족 문제를 해결해 주세요. 긴급한 대책 마련이 필요합니다.,교통,positive,처리중,2025-07-21,경기 성남시,ko,국민신문고
KR_00068,생활 소음 규제를 강화해야 합니다. 예산 확대가 시급합니다.,환경,negative,처리중,2025-02-13,경남 창원시,ko,국민신문고
KR_00344,가로등이 고장난 지 오래되었습니다. 주민 불안감이 증가하고 있습니다.,안전,negative,처리중,2025-09-07,세종시,ko,국민신문고
KR_00538,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,접수,2025-01-28,전북 전주시,ko,국민신문고
KR_00487,어린이 보호구역 안전시설을 강화해 주세요. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-06-07,세종시,ko,국민신문고
KR_00311,전남 여수시 공원 관리가 제대로 되지 않고 있습니다. 시민 참여 방안을 마련해 주세요.,환경,negative,완료,2025-01-12,전남 여수시,ko,국민신문고
KR_00213,민원 처리 속도가 너무 느립니다. 시민 중심 서비스가 필요합니다.,행정,negative,접수,2025-05-24,부산 해운대구,ko,국민신문고
KR_00148,부산 해운대구 지역 신호등 체계 개선이 필요합니다. 사고 위험이 높아지고 있습니다.,교통,negative,처리중,2024-10-13,부산 해운대구,ko,국민신문고
KR_00089,출퇴근 시간 서울 강남구 버스 배차 간격이 너무 깁니다. 시민들의 불편이 가중되고 있습니다.,교통,positive,접수,2025-09-17,서울 강남구,ko,국민신문고
KR_00613,민원 처리 속도가 너무 느립니다. 접근성을 개선해 주세요.,행정,neutral,완료,2024-12-14,경북 포항시,ko,국민신문고
KR_00602,민원 처리 속도가 너무 느립니다. 접근성을 개선해 주세요.,행정,negative,처리중,2024-12-02,서울 강북구,ko,국민신문고
EE_00203,Air quality monitoring should be enhanced. Long-term planning is essential.,Environment,negative,in_progress,2025-02-09,Narva,en,Estonian e-Gov Portal
KR_00425,공무원 응대 서비스 개선이 필요합니다. 시민 중심 서비스가 필요합니다.,행정,negative,완료,2025-08-11,경남 창원시,ko,국민신문고
EE_00211,School enrollment system is confusing. Content quality varies significantly.,Education,negative,resolved,2024-11-26,Kohtla-Järve,en,Estonian e-Gov Portal
KR_00435,민원 처리 속도가 너무 느립니다. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-08-06,강원 춘천시,ko,국민신문고
EE_00143,Sustainable energy initiatives needed. Environmental impact is concerning.,Environment,negative,submitted,2025-04-02,Tallinn,en,Estonian e-Gov Portal
EE_00126,School enrollment system is confusing. Communication features are lacking.,Education,negative,in_progress,2025-09-06,Keila,en,Estonian e-Gov Portal
KR_00168,주차 공간 부족 문제를 해결해 주세요. 시민들의 불편이 가중되고 있습니다.,교통,negative,완료,2025-03-28,경기 용인시,ko,국민신문고
EE_00286,Telemedicine services require expansion. Elderly citizens struggle with the system.,Healthcare,negative,in_progress,2024-11-18,Kohtla-Järve,en,Estonian e-Gov Portal
KR_00454,기초연금 수급 자격 기준이 너무 엄격합니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,접수,2024-09-28,충북 청주시,ko,국민신문고
EE_00123,Digital prescription system needs enhancement. System integration issues exist.,Healthcare,negative,submitted,2025-06-04,Maardu,en,Estonian e-Gov Portal
KR_00426,서류 발급 절차를 간소화해 주세요. 디지털 전환이 시급합니다.,행정,negative,완료,2025-06-11,경북 포항시,ko,국민신문고
EE_00060,Mobile app functionality should be enhanced. Mobile compatibility issues persist.,Digital Services,negative,resolved,2025-06-22,Kuressaare,en,Estonian e-Gov Portal
KR_00455,충남 천안시 지역에 CCTV 설치를 요청합니다. 정기적인 점검이 필요합니다.,안전,negative,접수,2024-12-11,충남 천안시,ko,국민신문고
EE_00046,Public transport schedule in Tallinn needs adjustment. System updates are urgently needed.,Public Transport,negative,in_progress,2025-04-21,Tallinn,en,Estonian e-Gov Portal
KR_00221,인천 연수구 지역 신호등 체계 개선이 필요합니다. 사고 위험이 높아지고 있습니다.,교통,negative,완료,2025-08-07,인천 연수구,ko,국민신문고
EE_00171,E-health system appointment booking is complicated. User guidance is insufficient.,Healthcare,negative,in_progress,2025-09-04,Haapsalu,en,Estonian e-Gov Portal
KR_00575,노인 복지 서비스 확대가 필요합니다. 담당 공무원의 안내가 부족합니다.,복지,negative,처리중,2025-05-30,대전 유성구,ko,국민신문고
EE_00174,Online service for voting is not user-friendly. User interface needs modernization.,Digital Services,negative,resolved,2024-12-15,Narva,en,Estonian e-Gov Portal
EE_00199,Parent portal functionality is limited. Communication features are lacking.,Education,negative,resolved,2025-01-27,Rakvere,en,Estonian e-Gov Portal
KR_00360,어린이 보호구역 안전시설을 강화해 주세요. 신속한 조치를 요청합니다.,안전,neutral,접수,2025-03-04,세종시,ko,국민신문고
KR_00354,대중교통 환승 시스템 개선이 필요합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,완료,2024-10-20,전남 여수시,ko,국민신문고
EE_00280,Waste management system in Kuressaare needs improvement. Public awareness campaigns needed.,Environment,negative,resolved,2024-10-06,Kuressaare,en,Estonian e-Gov Portal
KR_00013,의료비 지원 대상자 선정 기준을 완화해 주세요. 담당 공무원의 안내가 부족합니다.,복지,negative,완료,2024-12-11,세종시,ko,국민신문고
EE_00243,School enrollment system is confusing. System crashes during peak times.,Education,negative,resolved,2024-10-24,Narva,en,Estonian e-Gov Portal
KR_00396,민원 처리 속도가 너무 느립니다. 디지털 전환이 시급합니다.,행정,negative,처리중,2025-06-14,인천 연수구,ko,국민신문고
EE_00253,Mobile app functionality should be enhanced. Integration with other services required.,Digital Services,neutral,submitted,2025-06-16,Jõhvi,en,Estonian e-Gov Portal
KR_00438,생활 소음 규제를 강화해야 합니다. 생활 환경이 악화되고 있습니다.,환경,negative,처리중,2025-06-08,충북 청주시,ko,국민신문고
EE_00034,Accessibility features need improvement. Service frequency is insufficient.,Public Transport,neutral,in_progress,2024-12-13,Maardu,en,Estonian e-Gov Portal
EE_00244,Bus route optimization required for Keila. Information display is inadequate.,Public Transport,negative,resolved,2025-01-21,Keila,en,Estonian e-Gov Portal
KR_00408,가로등이 고장난 지 오래되었습니다. 예방 대책을 마련해 주세요.,안전,negative,처리중,2024-12-26,강원 춘천시,ko,국민신문고
KR_00370,도시 녹지 공간을 확대해 주세요. 시민 참여 방안을 마련해 주세요.,환경,negative,완료,2025-09-12,제주시,ko,국민신문고
EE_00215,Data synchronization between services is problematic. User interface needs modernization.,Digital Services,negative,submitted,2025-02-11,Keila,en,Estonian e-Gov Portal
KR_00058,경기 용인시 지역 신호등 체계 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,완료,2025-06-03,경기 용인시,ko,국민신문고
KR_00524,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 지역별 격차가 심각합니다.,복지,negative,완료,2025-01-04,강원 춘천시,ko,국민신문고
KR_00620,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2024-11-16,제주시,ko,국민신문고
KR_00618,대중교통 환승 시스템 개선이 필요합니다. 시민들의 불편이 가중되고 있습니다.,교통,negative,접수,2025-05-15,강원 춘천시,ko,국민신문고
KR_00326,세종시 지역 미세먼지 대책을 강화해 주세요. 예산 확대가 시급합니다.,환경,neutral,완료,2024-12-05,세종시,ko,국민신문고
KR_00503,생활 소음 규제를 강화해야 합니다. 주민 건강이 위협받고 있습니다.,환경,negative,접수,2025-05-23,경기 성남시,ko,국민신문고
EE_00186,Online service for tax filing is not user-friendly. Integration with other services required.,Digital Services,neutral,in_progress,2025-03-06,Võru,en,Estonian e-Gov Portal
KR_00404,경기 성남시 공원 관리가 제대로 되지 않고 있습니다. 시민 참여 방안을 마련해 주세요.,환경,negative,처리중,2024-12-01,경기 성남시,ko,국민신문고
KR_00525,민원 처리 속도가 너무 느립니다. 접근성을 개선해 주세요.,행정,negative,처리중,2025-02-27,경남 창원시,ko,국민신문고
KR_00090,가로등이 고장난 지 오래되었습니다. 사고 예방이 시급합니다.,안전,negative,접수,2025-06-08,인천 연수구,ko,국민신문고
KR_00688,재난 대응 시스템 개선이 필요합니다. 주민 불안감이 증가하고 있습니다.,안전,negative,처리중,2024-11-20,부산 해운대구,ko,국민신문고
KR_00694,기초연금 수급 자격 기준이 너무 엄격합니다. 지역별 격차가 심각합니다.,복지,neutral,처리중,2024-12-03,경기 수원시,ko,국민신문고
EE_00193,Waste management system in Võru needs improvement. Environmental impact is concerning.,Environment,negative,in_progress,2025-03-12,Võru,en,Estonian e-Gov Portal
EE_00170,Public transport schedule in Rakvere needs adjustment. Information display is inadequate.,Public Transport,neutral,in_progress,2025-09-25,Rakvere,en,Estonian e-Gov Portal
KR_00552,생활 소음 규제를 강화해야 합니다. 시민 참여 방안을 마련해 주세요.,환경,negative,처리중,2025-05-18,광주 서구,ko,국민신문고
KR_00086,온라인 행정 시스템이 불편합니다. 투명성을 강화해야 합니다.,행정,negative,처리중,2025-06-11,광주 서구,ko,국민신문고
KR_00024,출퇴근 시간 경남 창원시 버스 배차 간격이 너무 깁니다. 사고 위험이 높아지고 있습니다.,교통,positive,접수,2025-01-22,경남 창원시,ko,국민신문고
KR_00201,재난 대응 시스템 개선이 필요합니다. 예방 대책을 마련해 주세요.,안전,neutral,처리중,2025-07-31,강원 춘천시,ko,국민신문고
KR_00285,도시 녹지 공간을 확대해 주세요. 시민 참여 방안을 마련해 주세요.,환경,negative,접수,2025-03-20,대구 수성구,ko,국민신문고
EE_00086,Online service for healthcare booking is not user-friendly. Mobile compatibility issues persist.,Digital Services,neutral,resolved,2024-12-06,Narva,en,Estonian e-Gov Portal
EE_00101,Online service for healthcare booking is not user-friendly. The system response time is too slow.,Digital Services,negative,in_progress,2024-12-26,Kohtla-Järve,en,Estonian e-Gov Portal
KR_00228,경기 용인시 지역 미세먼지 대책을 강화해 주세요. 예산 확대가 시급합니다.,환경,negative,접수,2025-01-06,경기 용인시,ko,국민신문고
KR_00540,의료비 지원 대상자 선정 기준을 완화해 주세요. 소득 기준을 현실화해야 합니다.,복지,negative,완료,2025-06-10,강원 춘천시,ko,국민신문고
KR_00598,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 담당 공무원의 안내가 부족합니다.,복지,neutral,완료,2025-03-02,인천 연수구,ko,국민신문고
KR_00200,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 소득 기준을 현실화해야 합니다.,복지,negative,완료,2025-04-20,충북 청주시,ko,국민신문고
KR_00657,가로등이 고장난 지 오래되었습니다. 정기적인 점검이 필요합니다.,안전,negative,완료,2025-06-01,경기 용인시,ko,국민신문고
KR_00623,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,negative,완료,2024-10-23,부산 해운대구,ko,국민신문고
KR_00057,주차 공간 부족 문제를 해결해 주세요. 사고 위험이 높아지고 있습니다.,교통,negative,접수,2025-01-30,대구 수성구,ko,국민신문고
KR_00335,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 소득 기준을 현실화해야 합니다.,복지,negative,처리중,2025-08-30,강원 춘천시,ko,국민신문고
KR_00095,도시 녹지 공간을 확대해 주세요. 예산 확대가 시급합니다.,환경,negative,처리중,2025-09-21,경기 용인시,ko,국민신문고
KR_00366,공공시설 안전 점검을 철저히 해주세요. 주민 불안감이 증가하고 있습니다.,안전,positive,처리중,2025-06-13,광주 서구,ko,국민신문고
KR_00457,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 지역별 격차가 심각합니다.,복지,negative,완료,2025-05-25,서울 강남구,ko,국민신문고
KR_00226,주차 공간 부족 문제를 해결해 주세요. 장기적인 계획 수립을 요청합니다.,교통,negative,접수,2025-03-16,충남 천안시,ko,국민신문고
EE_00162,Waste management system in Sillamäe needs improvement. Environmental impact is concerning.,Environment,neutral,resolved,2025-03-30,Sillamäe,en,Estonian e-Gov Portal
KR_00633,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,완료,2025-05-18,경북 포항시,ko,국민신문고
